Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year,percent,Season,Province,GDP (USD-Billion),Total Number of Loans Approved,Added Post Codes
2014-05-09 00:00:00,"the cottage, ballinalough, cleariestown",,Wexford,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2014.0,0.28653295128939826,Spring,Leinster,258.63,31897.0,
2014-11-07 00:00:00,"knocknakill, mayo abbey, claremorris",,Mayo,79000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2014.0,0.3968253968253968,Autumn,Connaught,258.63,31897.0,
2014-04-12 00:00:00,"23 boot rd, clondalkin, d22",d22,Dublin,204250.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2014.0,0.032829940906106365,Spring,Leinster,258.63,31897.0,d22
2010-05-14 00:00:00,"7 pheonix park ave, pheonix park racecourse, castleknock",d15,Dublin,400000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,5.0,2010.0,0.032829940906106365,Spring,Leinster,221.66,20021.0,d15
2018-08-27 00:00:00,"70 castle mill, hamlet lane, balbriggin",,Dublin,132000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2018.0,0.032829940906106365,Summer,Leinster,384.85,Unkown,
2020-03-03 00:00:00,"26 brightwater, crosshaven, cork",,Cork,265000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2020.0,0.0946969696969697,Spring,Munster,425.89,Unkown,
2019-08-11 00:00:00,"55 oak hill, gorey",,Wexford,343612.33,No,Yes,New Dwelling house /Apartment,None,8.0,2019.0,0.28653295128939826,Summer,Leinster,399.12,Unkown,
2015-07-20 00:00:00,"3 rosefield terrace, off victoria road, cork",,Cork,149000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2015.0,0.0946969696969697,Summer,Munster,291.46,32236.0,
2018-08-02 00:00:00,"ashgrove, newrath rd, ferrybank",,Waterford,353000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2018.0,0.4291845493562232,Summer,Munster,384.85,Unkown,
2020-06-03 00:00:00,"62 kierans crescent, kilkenny",,Kilkenny,162500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0,0.8064516129032258,Summer,Leinster,425.89,Unkown,
2016-04-02 00:00:00,"1 fortview ave, clontarf, d3",d3,Dublin,472500.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2016.0,0.032829940906106365,Spring,Leinster,298.73,35037.0,d3
2015-01-12 00:00:00,"7 francis terrace, bow st, d7",d7,Dublin,237000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2015.0,0.032829940906106365,Winter,Leinster,291.46,32236.0,d7
2016-02-26 00:00:00,"17 heathfield grove, cappagh road, finglas",d11,Dublin,215859.03,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2.0,2016.0,0.032829940906106365,Winter,Leinster,298.73,35037.0,d11
2014-12-22 00:00:00,"apt 37, saunders house, spencer dock d1",d1,Dublin,297699.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0,0.032829940906106365,Winter,Leinster,258.63,31897.0,d1
2016-02-29 00:00:00,"23 birch close, johnstown, navan  county meath",,Meath,187500.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0,0.25316455696202533,Winter,Leinster,298.73,35037.0,
2010-05-11 00:00:00,"41  lorcan park, santry, d9",,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2010.0,0.032829940906106365,Spring,Leinster,221.66,20021.0,d9
2011-07-04 00:00:00,"apartment 7, grange hall, raheny",,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2011.0,0.032829940906106365,Summer,Leinster,238.66,12834.0,
2014-04-17 00:00:00,"7 bellmont, avoca",,Wicklow,118000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2014.0,0.32573289902280134,Spring,Leinster,258.63,31897.0,
2018-06-07 00:00:00,"mountirwin, gurteen, ballymote",,Sligo,10000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2018.0,0.7194244604316548,Summer,Connaught,384.85,Unkown,
2014-10-14 00:00:00,"1 deansrath cottage, clondalkin, d22",,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0,0.032829940906106365,Autumn,Leinster,258.63,31897.0,d22
2021-10-11 00:00:00,"80 rath lodge, ashbourne, meath",,Meath,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0,0.25316455696202533,Autumn,Leinster,440.0,Unkown,
2020-02-21 00:00:00,"apt 204, bracken hall, sandyford d18",d18,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2020.0,0.032829940906106365,Winter,Leinster,425.89,Unkown,d18
2021-02-17 00:00:00,"8 spring view, gorey hill, gorey",,Wexford,259911.0,No,Yes,New Dwelling house /Apartment,None,2.0,2021.0,0.28653295128939826,Winter,Leinster,440.0,Unkown,
2019-07-16 00:00:00,"10 ard alainn, sherlock walk, gracedieu",,Waterford,214537.0,No,Yes,New Dwelling house /Apartment,None,7.0,2019.0,0.4291845493562232,Summer,Munster,399.12,Unkown,
2016-03-03 00:00:00,"drumcarbit, malin",,Donegal,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2016.0,0.38461538461538464,Spring,Ulster,298.73,35037.0,
2016-08-02 00:00:00,"7 glen abhainn ave, enfield, meath",,Meath,405000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2016.0,0.25316455696202533,Summer,Leinster,298.73,35037.0,
2015-05-26 00:00:00,"2 aran court, galway rd, roscommon",,Roscommon,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0,0.7407407407407408,Spring,Connaught,291.46,32236.0,
2016-12-20 00:00:00,"12 cuirt na rasai, ballybrit, galway",,Galway,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0,0.20533880903490762,Winter,Connaught,298.73,35037.0,
2019-05-09 00:00:00,"68 longstone, blessington road, naas",,Kildare,303964.75,No,Yes,New Dwelling house /Apartment,None,5.0,2019.0,0.22624434389140274,Spring,Leinster,399.12,Unkown,
2018-04-12 00:00:00,"78 ceol na habhann, caherconlish, limerick",,Limerick,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2018.0,0.29411764705882354,Spring,Munster,384.85,Unkown,
2014-02-01 00:00:00,"54 friars hill, graiguenamanagh, co. kilkenny",,Kilkenny,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2014.0,0.8064516129032258,Winter,Leinster,258.63,31897.0,
2015-04-29 00:00:00,"90 lissadyra, ballygaddy rd, tuam",,Galway,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2015.0,0.20533880903490762,Spring,Connaught,291.46,32236.0,
2015-07-21 00:00:00,"calderwood court, calderwood rd and sion hill rd, drumcondra",d9,Dublin,2045000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7.0,2015.0,0.032829940906106365,Summer,Leinster,291.46,32236.0,d9
2018-10-17 00:00:00,"fiddane, newport, tipperary",,Tipperary,172500.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0,0.37174721189591076,Autumn,Munster,384.85,Unkown,
2020-12-21 00:00:00,"halverstown gate, halverstown, naas",,Kildare,548000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0,0.22624434389140274,Winter,Leinster,425.89,Unkown,
2011-07-19 00:00:00,"ballyrichard beg, carrigtwohill",,Cork,360000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2011.0,0.0946969696969697,Summer,Munster,238.66,12834.0,
2013-02-15 00:00:00,"lonethorn carrickbrack road, howth",,Dublin,860000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2013.0,0.032829940906106365,Winter,Leinster,238.21,19258.0,
2019-11-14 00:00:00,"68 pomeroy park, rathangan, kildare",,Kildare,212000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0,0.22624434389140274,Autumn,Leinster,399.12,Unkown,
2019-10-31 00:00:00,"smithstown, julianstown, meath",,Meath,218000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2019.0,0.25316455696202533,Autumn,Leinster,399.12,Unkown,
2014-01-08 00:00:00,"39 millrace drive, saggart",,Dublin,180616.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,1.0,2014.0,0.032829940906106365,Winter,Leinster,258.63,31897.0,
2021-07-20 00:00:00,"b29 citygate, sligo, sligo",,Sligo,75750.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2021.0,0.7194244604316548,Summer,Connaught,440.0,Unkown,
2018-05-03 00:00:00,"tankardstown, donaghpatrick, navan",,Meath,340000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2018.0,0.25316455696202533,Spring,Leinster,384.85,Unkown,
2017-08-02 00:00:00,"15 ferns cresent, ferns bridge, monasterevin",,Kildare,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2017.0,0.22624434389140274,Summer,Leinster,334.6,Unkown,
2018-12-13 00:00:00,"derryduff, rosscarbery, co.cork",,Cork,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2018.0,0.0946969696969697,Winter,Munster,384.85,Unkown,
2016-09-15 00:00:00,"35 the terrace, robswall, malahide",,Dublin,409691.63,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,9.0,2016.0,0.032829940906106365,Autumn,Leinster,298.73,35037.0,
2015-12-06 00:00:00,"200 clonliffe rd, drumcondra, d3",d3,Dublin,274854.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0,0.032829940906106365,Winter,Leinster,291.46,32236.0,d3
2014-05-23 00:00:00,"30 abbeyville pk, sligo, sligo",,Sligo,82000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2014.0,0.7194244604316548,Spring,Connaught,258.63,31897.0,
2013-10-25 00:00:00,"79 foxrock manor, leopardstown road, foxrock",d18,Dublin,780000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2013.0,0.032829940906106365,Autumn,Leinster,238.21,19258.0,d18
2021-01-25 00:00:00,"bonniconlon, ballina, mayo",,Mayo,144000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2021.0,0.3968253968253968,Winter,Connaught,440.0,Unkown,
2020-09-09 00:00:00,"22 parklands, new rd, westport",,Mayo,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0,0.3968253968253968,Autumn,Connaught,425.89,Unkown,
2019-05-21 00:00:00,"2 ard na bhaile, cregane, buttevant",,Cork,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0,0.0946969696969697,Spring,Munster,399.12,Unkown,
2021-09-15 00:00:00,"apt 1   194 rathgar rd, rathmines, d6",d6,Dublin,1050000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0,0.032829940906106365,Autumn,Leinster,440.0,Unkown,d6
2018-06-02 00:00:00,"18 knockaulin dr, ferbane, offaly",,Offaly,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2018.0,0.9174311926605505,Summer,Leinster,384.85,Unkown,
2021-03-26 00:00:00,"15 lifford gardens, ballinacurra, limerick",,Limerick,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2021.0,0.29411764705882354,Spring,Munster,440.0,Unkown,
2016-05-30 00:00:00,"23d the moorings, new ross, the moorings",,Wexford,62500.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0,0.28653295128939826,Spring,Leinster,298.73,35037.0,
2019-12-16 00:00:00,"22 abbey view, ballagha derreen, roscommon",,Roscommon,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2019.0,0.7407407407407408,Winter,Connaught,399.12,Unkown,
2015-04-13 00:00:00,"xl house, avenue road, dundalk",,Louth,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2015.0,0.37174721189591076,Spring,Leinster,291.46,32236.0,
2021-08-08 00:00:00,"furrymelia west, barna, co galway",,Galway,625000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0,0.20533880903490762,Summer,Connaught,440.0,Unkown,
2013-07-05 00:00:00,"rusheen, firies, killarney",,Kerry,432000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2013.0,0.3703703703703704,Summer,Munster,238.21,19258.0,
2011-01-19 00:00:00,"killalane, ballinahinch, birdhill",,Tipperary,57000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2011.0,0.37174721189591076,Winter,Munster,238.66,12834.0,
2021-06-23 00:00:00,"68 cluain cairn, station road, carrigtwohill",,Cork,265000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2021.0,0.0946969696969697,Summer,Munster,440.0,Unkown,
2018-09-02 00:00:00,"20 clooneen park, manorhamilton, leitrim",,Leitrim,123000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2018.0,1.0752688172043012,Autumn,Connaught,384.85,Unkown,
2017-02-14 00:00:00,"633 clonard rd, d12, dublin",d12,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2017.0,0.032829940906106365,Winter,Leinster,334.6,Unkown,d12
2014-04-06 00:00:00,"mountcarmel, 1moylepark, clondalkin d22",d22,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2014.0,0.032829940906106365,Spring,Leinster,258.63,31897.0,d22
2010-10-28 00:00:00,"7  stradballymore, stradbally",,Waterford,150000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,10.0,2010.0,0.4291845493562232,Autumn,Munster,221.66,20021.0,
2021-04-13 00:00:00,"18 caislean an easaig, castletownroche, cork",,Cork,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2021.0,0.0946969696969697,Spring,Munster,440.0,Unkown,
2016-10-26 00:00:00,"10 ballynoe mews, cobh, county cork",,Cork,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2016.0,0.0946969696969697,Autumn,Munster,298.73,35037.0,
2021-09-16 00:00:00,"19 belmont green, walshestown, newbridge",,Kildare,490000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0,0.22624434389140274,Autumn,Leinster,440.0,Unkown,
2016-04-21 00:00:00,"39 burnside park, letterkenny, donegal",,Donegal,42000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2016.0,0.38461538461538464,Spring,Ulster,298.73,35037.0,
2017-09-19 00:00:00,"kilgreany, whitechurch, cappagh",,Waterford,63000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2017.0,0.4291845493562232,Autumn,Munster,334.6,Unkown,
2021-02-19 00:00:00,"20 cedarwood ave, waterpark, carrigaline",,Cork,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2021.0,0.0946969696969697,Winter,Munster,440.0,Unkown,
2019-01-08 00:00:00,"142 dooradoyle park, dooradoyle, limerick",,Limerick,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2019.0,0.29411764705882354,Winter,Munster,399.12,Unkown,
2017-09-14 00:00:00,"48 castle park, termonfeckin",,Louth,237004.4,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,9.0,2017.0,0.37174721189591076,Autumn,Leinster,334.6,Unkown,
2021-11-19 00:00:00,"11 meadowlands court, ross road, enniscorthy",,Wexford,78000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2021.0,0.28653295128939826,Autumn,Leinster,440.0,Unkown,
2011-09-30 00:00:00,"69 the oaks, maryborough ridge, douglas",,Cork,198057.87,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,9.0,2011.0,0.0946969696969697,Autumn,Munster,238.66,12834.0,
2018-06-22 00:00:00,"bush house, grotown, dunshaughlin",,Meath,515000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2018.0,0.25316455696202533,Summer,Leinster,384.85,Unkown,
2019-08-16 00:00:00,"9 cluain oir, monamolin gorey, wexford",,Wexford,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2019.0,0.28653295128939826,Summer,Leinster,399.12,Unkown,
2015-03-30 00:00:00,"15 bancroft ave, tallaght, d24",d24,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2015.0,0.032829940906106365,Spring,Leinster,291.46,32236.0,d24
2016-05-05 00:00:00,"aske, gorey, co wexford",,Wexford,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0,0.28653295128939826,Spring,Leinster,298.73,35037.0,
2020-01-14 00:00:00,"25 belgrave court, ranelagh, dublin",d6,Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2020.0,0.032829940906106365,Winter,Leinster,425.89,Unkown,d6
2019-11-26 00:00:00,"13 dun brendain, lisdoonvarna, clare",,Clare,115000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0,0.4329004329004329,Autumn,Munster,399.12,Unkown,
2016-09-27 00:00:00,"3 gilford ave, sandymount, d4",d4,Dublin,670000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2016.0,0.032829940906106365,Autumn,Leinster,298.73,35037.0,d4
2021-06-23 00:00:00,"14 st barrahanes avenue, castletownshend, skibbereen",,Cork,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2021.0,0.0946969696969697,Summer,Munster,440.0,Unkown,
2015-08-10 00:00:00,"carhrue, timoleague, bandon",,Cork,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0,0.0946969696969697,Summer,Munster,291.46,32236.0,
2019-07-26 00:00:00,"115 ros caoin, roscam, galway",,Galway,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0,0.20533880903490762,Summer,Connaught,399.12,Unkown,
2014-06-27 00:00:00,"kilboy, kilbride, co wicklow",,Wicklow,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2014.0,0.32573289902280134,Summer,Leinster,258.63,31897.0,
2019-05-23 00:00:00,"27 court apts, wilton place, d2",d2,Dublin,412000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0,0.032829940906106365,Spring,Leinster,399.12,Unkown,d2
2012-02-23 00:00:00,"28 north road, finglas, d11.",,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2012.0,0.032829940906106365,Winter,Leinster,225.51,17769.0,d11
2016-12-08 00:00:00,"39 chelmsford manor, newtown road, celbridge",,Kildare,233480.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2016.0,0.22624434389140274,Winter,Leinster,298.73,35037.0,
2021-11-08 00:00:00,"64 buttercup ave, esker hills, portlaoise",,Laois,156828.0,No,Yes,New Dwelling house /Apartment,None,11.0,2021.0,0.6578947368421052,Autumn,Leinster,440.0,Unkown,
2021-08-31 00:00:00,"apartment 8, bayview, bayside square",d13,Dublin,550000.0,No,Yes,New Dwelling house /Apartment,None,8.0,2021.0,0.032829940906106365,Summer,Leinster,440.0,Unkown,d13
2015-09-29 00:00:00,"liskenna, emyvale",,Monaghan,175000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,9.0,2015.0,1.4492753623188406,Autumn,Ulster,291.46,32236.0,
2019-05-24 00:00:00,"19 meadow park, westport rd, castlebar",,Mayo,142000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0,0.3968253968253968,Spring,Connaught,399.12,Unkown,
2018-10-24 00:00:00,"11 cairnsfort, golf links rd, castletroy",,Limerick,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0,0.29411764705882354,Autumn,Munster,384.85,Unkown,
2012-10-12 00:00:00,"woodview, douglas",,Cork,210000.0,No,No,New Dwelling house /Apartment,greater than 125 sq metres,10.0,2012.0,0.0946969696969697,Autumn,Munster,225.51,17769.0,
2015-11-24 00:00:00,"30 seven oaks, drumcondra, d9",d9,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0,0.032829940906106365,Autumn,Leinster,291.46,32236.0,d9
2014-08-27 00:00:00,"27 springfield court, wicklow",,Wicklow,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2014.0,0.32573289902280134,Summer,Leinster,258.63,31897.0,
2020-07-09 00:00:00,"ballybegley, newtowncunningham, donegal",,Donegal,137000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2020.0,0.38461538461538464,Summer,Ulster,425.89,Unkown,
2019-11-04 00:00:00,"apartment 8, cnoc cluain, ballina",,Tipperary,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0,0.37174721189591076,Autumn,Munster,399.12,Unkown,
2013-05-24 00:00:00,"14 ardilaun heights, mullingar",,Westmeath,78000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2013.0,0.5882352941176471,Spring,Leinster,238.21,19258.0,
2020-03-04 00:00:00,"72 emerald drive, conlin road, killybegs",,Donegal,57000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2020.0,0.38461538461538464,Spring,Ulster,425.89,Unkown,
2021-02-26 00:00:00,"23 rosedale crescent, clonee, d15",d15,Dublin,234000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2021.0,0.032829940906106365,Winter,Leinster,440.0,Unkown,d15
2015-09-02 00:00:00,"412 richmond court, dock rd, limerick",,Limerick,34000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2015.0,0.29411764705882354,Autumn,Munster,291.46,32236.0,
2020-02-10 00:00:00,"39 college park, terenure, d6w",,Dublin,475000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2020.0,0.032829940906106365,Winter,Leinster,425.89,Unkown,d6
2014-06-17 00:00:00,"54 the glen, kilnacourt woods, portarlington",,Laois,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2014.0,0.6578947368421052,Summer,Leinster,258.63,31897.0,
