Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year
2011-03-08,"83 Norbury Woods Avenue, Arden Road, Tullamore",None,Offaly,112450.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,3,2011
2021-07-27,"Block 29 St Helen's II, Adamstown, Lucan",None,Dublin,5127753.0,No,Yes,New Dwelling house /Apartment,None,7,2021
2010-09-03,"Ballyfrory, Duncormick",None,Wexford,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2010
2020-02-20,"29 LIOS CAISIL, BALLYBRIT, GALWAY",None,Galway,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2020
2015-12-18,"GATE LODGE, COIS COILLE LOWER WOODHILL, TIVOLI",None,Cork,182000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2020-07-23,"APT 12, TRINITY PLAZA, TOWNSEND ST DUBLIN 2",Dublin 2,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2020
2015-10-21,"MARKET ST, BANTRY, CORK",None,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2015
2019-10-05,"APARTMENT 47, KILLEGLAND, ASHBOURNE",None,Meath,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2019
2014-06-11,"Mountain Grove, Barravakeen, Clonmel",None,Waterford,359328.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2014
2017-02-14,"31 THE CHASE, RAMSGATE VILLAGE, GOREY",None,Wexford,167900.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2018-03-22,"13 KILMALOGUE PARK, PORTARLINGTON, OFFALY",None,Offaly,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2018
2016-06-12,"34 DROMORE PARK, KILLYGORDON, LIFFORD",None,Donegal,97000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2016
2017-10-11,"DES REE, MAIN STREET, NEWTOWN CASHEL",None,Longford,104000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2017
2017-12-14,"11 Liscorrie Hall, Liscorrie  Bog Lane, Drogheda",None,Louth,195000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2017
2017-06-16,"14 RACECOURSE RD, TRALEE, KERRY",None,Kerry,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2017
2017-12-15,"3 DANESWOOD, MONTPELLIER RD, DONNYBROOK",None,Cork,313000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2016-12-21,"DOOHEY NORTH, LEITERMACAWARD, CO DONEGAL",None,Donegal,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2016
2020-11-11,"20 Bay Meadows Avenue, Bay Meadows, Hollystown",Dublin 15,Dublin,314977.97,No,Yes,New Dwelling house /Apartment,None,11,2020
2014-03-04,"27 MONACURRAGH, CARLOW, CARLOW",None,Carlow,186000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2014
2016-01-03,"G4 CLONMULLEN, EDENDERRY, CLONMULLEN",None,Offaly,46000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2015-11-13,"2 kilmalum grove, blessington manor, blessington",None,Kildare,258000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2020-08-28,"LAUINGE HOUSE, PEMBROKE ST, TRALEE",None,Kerry,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2020
2020-01-10,"Units 1-7  Croppy Boy, Fairhill",None,Cork,1788546.26,No,Yes,New Dwelling house /Apartment,None,1,2020
2018-09-13,"78 OCONNELLS AVE, LISTOWEL, KERRY",None,Kerry,50000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,9,2018
2010-05-11,"Saint Marys, Woolhara Park, Douglas Road",None,Cork,550000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2010
2020-04-24,"43 CHARLEVILLE VIEW, TULLAMORE, OFFALY",None,Offaly,395000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2020
2015-10-29,"KILLICKBAWN, WILLOWGROVE, DELGANY",None,Wicklow,425000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2015
2018-05-12,"75 Ashfield Avenue, Ridgewood, Swords",None,Dublin,392070.48,No,Yes,New Dwelling house /Apartment,None,5,2018
2019-05-12,"DONAGHPATRICK, HEADFORD, GALWAY",None,Galway,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2018-08-28,"27 DUNARAS VILLAGE, BISHOP ODONNELL RD, GALWAY",None,Galway,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2018
2013-08-03,"Newport Road, Castlebar",None,Mayo,58000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2013
2019-10-01,"DRUMNAHOAGH, LETTERKENNY, DONEGAL",None,Donegal,84500.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2019
2015-11-25,"3 SHANAKIEL TERRACE, STRAWBERRY HILL, CORK",None,Cork,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2014-05-13,"51  Cedar Grove, The Cedars, Ridgewood  Swords",None,Dublin,290308.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5,2014
2017-04-08,"21 TULLYHALL MEWS, LUCAN",None,Dublin,264317.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,4,2017
2021-11-01,"30 THE CLOISTERS, COLLON, LOUTH",None,Louth,356000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2021
2018-10-07,"47 DROMIN GREEN, LISTOWEL, CO KERRY",None,Kerry,142500.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2018-10-25,"2 MILFORD, CRAANFORD, WEXFORD",None,Wexford,266500.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2015-10-13,"52 ST ALPHONSUS RD, LOWER DRUMCONDRA RD, DRUMCONDRA DUBLIN 9",Dublin 9,Dublin,386000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2015
2017-08-30,"8 DONOVANS WHARF, CRESCENT QUAY, WEXFORD",None,Wexford,96000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2017
2018-12-20,"2 College View Close, Westport Road, Castlebar",None,Mayo,193832.6,No,Yes,New Dwelling house /Apartment,None,12,2018
2013-11-06,"16 O'Mahony's Avenue, Bandon",None,Cork,37500.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2013
2017-11-20,"APT 235 CASTLEFORBES SQUARE, DUBLIN 1",Dublin 1,Dublin,208000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2018-01-14,"6 the crescent, scholarstown wood, scholarstown rd",Dublin 16,Dublin,406550.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,1,2018
2015-05-06,"NO7 ARDHU TCE, IONA DRIVE, NORTH CIRCULAR RD",None,Limerick,145000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2015
2017-11-08,"34 CHURCHFIELDS, SHRULE, MAYO",None,Mayo,172000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2016-05-12,"16 OLYMPIA COURT, PARNELL ST, WATERFORD",None,Waterford,45916.74,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2019-11-15,"2 Diswellstown Place, Castleknock, Dublin 15",Dublin 15,Dublin,449339.2,No,Yes,New Dwelling house /Apartment,None,11,2019
2019-07-16,"11 EATON RD, TERENURE, DUBLIN 6W",None,Dublin,705000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2020-06-19,"23 THE CRESCENT, BODEN PARK, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,320000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,6,2020
2019-06-03,"16 AVONDALE DR, WEXFORD, WEXFORD",None,Wexford,192500.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2019
2016-01-02,"APT 18, 33 MOUNTJOY SQ, DUBLIN 1",Dublin 1,Dublin,162000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2011-12-30,"Doon East, Ballybunion",None,Kerry,335000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2011
2010-09-07,"No 10 Boughlone Way, Bellingham, Portlaoise",None,Laois,190000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,9,2010
2016-04-04,"40 BALRUDDERY FIELD, BALROTHERY, BALBRIGGAN",None,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2016
2017-09-08,"16 Dalkey Manor, Killiney Road, Dalkey",None,Dublin,898678.42,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,9,2017
2016-06-17,"62 BEECHWOOD PARK, BALLINLOUGH, CORK",None,Cork,365000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2016
2020-03-27,"16 LOTABEG TERRACE, MAYFIELD, CORK",None,Cork,217000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2020
2018-02-20,"35 MOY ELTA RD, EAST WALL, DUBLIN 3",Dublin 3,Dublin,52320.0,Yes,No,Second-Hand Dwelling house /Apartment,None,2,2018
2018-11-16,"2 LARKSPUR HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18",Dublin 18,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2018
2021-03-16,"52 CASTLEWOOD GARDENS, POLLERTON, CARLOW",None,Carlow,216000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2021
2020-03-12,"CRAGREAGH, KILCORNAN, PALLASKENRY",None,Limerick,275000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2020
2021-07-15,"DUSTYS PLACE, DRISTERNAN, GLENEELY",None,Donegal,114000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2021
2018-08-03,"4 BALLINACURRA GARDENS, LIMERICK, LIMERICK",None,Limerick,185000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2018
2018-06-21,"7 ALLENDALE, MAGHINTURE, BUNCRANA",None,Donegal,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2018
2019-12-19,"GRANGE, NENAGH, TIPPERARY",None,Tipperary,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2019
2017-06-11,"6 PAIRC AN CALLAN, KENMARE, KERRY",None,Kerry,156000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2017
2021-08-09,"92 GLASAN, STUDENT VILLAGE, BALLYBANE RD",None,Galway,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2021
2017-10-10,"APT 7, 47 CORK ST, DUBLIN 8",Dublin 8,Dublin,231750.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2017
2021-12-02,"8 Gort na Carraige, Bearna",None,Galway,396476.0,No,Yes,New Dwelling house /Apartment,None,12,2021
2013-12-20,"SEDONA, CLOONTEENS, KILCUMMIN",None,Kerry,315000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2013
2020-04-16,"9 NANGOR CRESCENT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,253500.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2020
2018-01-29,"7 FRUANBERG GREEN, KILDARE TOWN, KILDARE",None,Kildare,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2018
2020-08-25,"26 KILMORE WILLOWS, BALLYJAMESDUFF, CAVAN",None,Cavan,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2020
2011-03-31,"15 Rosbeg Court, Sutton, Dublin 13",None,Dublin,239500.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2011
2010-12-08,"43 The Park, Ros Mor, Crossagalla",None,Limerick,138083.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2010
2012-10-08,"10 Mornington Green, Trim",None,Meath,51000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2012
2020-04-24,"39 TOWNPARKS, CONVOY, LIFFORD",None,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2020
2016-07-18,"TULLYALLY, REDCASTLE, CO DONEGAL",None,Donegal,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2016
2016-01-25,"1 CLAIRN CRESCENT, CAHEROYN, ATHENRY",None,Galway,206090.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2019-08-16,"20 Rahillion Way, Donabate",None,Dublin,418502.0,No,Yes,New Dwelling house /Apartment,None,8,2019
2020-08-20,"Block E3  Dublin Landings, North Wall Quay",Dublin 1,Dublin,17151248.0,No,Yes,New Dwelling house /Apartment,None,8,2020
2019-10-23,"247 REGAL PARK, BLACKHORSE AVE, DUBLIN 7",Dublin 7,Dublin,435000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2019
2021-05-27,"78 MOUNTAIN VIEW DR, BOGHALL RD, BRAY",None,Wicklow,440000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2021
2020-06-19,"4 CRONS GROVE, KILDAVIN, BUNCLODY",None,Wexford,45505.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2020
2018-05-04,"34 TORQUAY WOOD, FOXROCK, DUBLIN 18",Dublin 18,Dublin,816000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2018
2019-02-21,"2 Rossbrin, Courtstown Road East, Little Island",None,Cork,330397.0,No,Yes,New Dwelling house /Apartment,None,2,2019
2017-12-21,"80 PARK BLVD, FRENCH PARK, TYRELLSTOWN DUBLIN 15",Dublin 15,Dublin,272000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2014-07-15,"5 Sherrard Street Lower, Off North Circular Road",Dublin 1,Dublin,354400.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2014
2016-05-02,"117 SLI GHEAL, BALLYMONEEN RD, GALWAY",None,Galway,184000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2015-08-18,"36 BEACHSIDE AVE, RIVERCHAPEL COURTOWN, WEXFORD",None,Wexford,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2015
2019-09-13,"34 Beresford Court, Donabate, Co. Dublin",None,Dublin,317181.0,No,Yes,New Dwelling house /Apartment,None,9,2019
2020-08-25,"DRINEY, LOUGHGLYNN, ROSCOMMON",None,Roscommon,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2020
2021-05-08,"77 TURNBERRY, WARRENHOUSE RD, BALDOYLE DUBLIN 13",Dublin 13,Dublin,571500.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2021
2013-05-12,"FIGART, CARRIGART, CO DONEGAL",None,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2013
2015-01-07,"MILESTOWN, CASTLEBELLINGHAM, LOUTH",None,Louth,20000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,1,2015
2020-06-03,"4 PRIORY GROVE, STILLORGAN, CO. DUBLIN",None,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2020
2016-09-23,"122 RAITHIN, ASH RD, MULLINGAR",None,Westmeath,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2016
2016-11-25,"23 ST RONANS TERRACE, DUNDALK, LOUTH",None,Louth,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2016
2018-08-15,"72 Sraith Fada, Doughiska, Galway",None,Galway,113636.36,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8,2018
2020-03-26,"4 Camberley Mews, Churchtown Road Lower, Churchtown",Dublin 14,Dublin,648750.0,No,Yes,New Dwelling house /Apartment,None,3,2020
2021-01-29,"DEERPARK WEST, ENNISTYMON, CO CLARE",None,Clare,385000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2021
2017-03-30,"29 RATHBORNE AVE, RATHBORNE, DUBLIN 7",Dublin 15,Dublin,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2017
2021-02-08,"FAHANALOOSCANE, BALLINHASSIG, CORK",None,Cork,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2021
2018-10-01,"67 NORTH MAIN STREET, YOUGHAL, CO CORK",None,Cork,40000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2019-11-26,"134 PRIORY SQ, ST RAPHAELS MANOR, CELBRIDGE",None,Kildare,345000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2019
2016-01-14,"18 THE COPSE, MILLERSBROOK, NENAGH",None,Tipperary,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2014-02-07,"21 DUN EMER PARK, LUSK, DUBLIN",None,Dublin,212000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2014
2019-04-26,"THE HILL, MULLAGHMORE, SLIGO",None,Sligo,12000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,4,2019
2019-08-16,"46 GRAIGOWAN, TULLOW, CARLOW",None,Carlow,87000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2019
2018-12-13,"153 WYCKHAM POINT, WYCKHAM WAY, DUBDRUM",None,Dublin,465000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2012-12-01,"30 Selskar Avenue, Skerries",None,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2012
2020-01-12,"42 HAYFIELD, STRAFFAN ROAD, MAYNOOTH",None,Kildare,377500.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2020
2018-10-23,"CARROWARD, KILROOSKEY, COUNTY ROSCOMMON",None,Roscommon,66000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2011-08-11,"25 Larchfield, Dunboyne",None,Meath,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2011
2014-05-22,"78 CORRAN ARD, KILKENNY RD, ATHY",None,Kildare,99500.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2014
2017-09-14,"10 MONASTERY RD, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,470000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2021-11-25,"3 BLACKTHORN DR, GRANTSTOWN VILLAGE, WATERFORD",None,Waterford,432000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2021
2017-07-09,"6 BISHOPS COURT, DUNDALK, LOUTH",None,Louth,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2017
2021-08-25,"145 GLENMAROON RD, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2021
2019-08-30,"AN TEACH BAN, DOWNINGS, CO DONEGAL",None,Donegal,231900.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2019
2015-06-03,"1 KILKENNY ROAD, BALLINAKILL",None,Laois,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2015
2012-11-29,"Apartment No 64 Leitrim Marina, Leitrim Village",None,Leitrim,45000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,11,2012
2021-07-16,"14 LEITIR BURCA, BALLYMONEEN RD, KNOCKNACARRA",None,Galway,518000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2021
2015-08-28,"IVY COTTAGE, BALLYGRILLIHAN, CASTLETOWNROCHE",None,Cork,115000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2015
2018-11-21,"Apartment 78  Charlotte Block, Honeypark, Dun Laoghaire",None,Dublin,361233.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,11,2018
2016-02-24,"10 LAR EASA COURT, STRANDHILL, SLIGO",None,Sligo,101000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2016
2015-12-21,"APT 1 279 RICHMOND ROAD, FAIRVIEW, DUBLIN 3",None,Dublin,130909.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2015-05-15,"11 SILCHESTER RD, GLENAGEARY, DUBLIN",None,Dublin,20000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2015
2011-12-21,"15 The Avenue, Orlynn Park, Lusk",None,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2011
2021-01-21,"STALEEN, DONORE, DROGHEDA",None,Meath,390000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2021
2015-05-28,"BRINLACK, DERRYBEG, CO. DONEGAL",None,Donegal,126000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2015
2019-12-18,"26 THE CONCERT BUILDING, PARK WEST POINTE, DUBLIN",Dublin 12,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2019
2017-12-10,"BREANORMORE, NINEMILEHOUSE, CARRICK ON SUIR",None,Tipperary,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2014-12-23,"10 MUCKISH AVE, LETTERKENNY, DONEGAL",None,Donegal,72000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2014
2015-12-18,"3A RATHBRIDE DEMESNE, KILDARE, CO KILDARE",None,Kildare,34140.94,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2021-06-24,"81 fanan, letteragh road, rahoon",None,Galway,330398.0,No,Yes,New Dwelling house /Apartment,None,6,2021
2020-09-25,"30 LEIN RD, RAHENY, DUBLIN 5",Dublin 5,Dublin,299500.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2020
2015-09-03,"1 SHEEN WOODS, KENMARE, KERRY",None,Kerry,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2015
2016-11-18,"10 TALAVERA HOUSE, BALDOYLE, DUBLIN 13",None,Dublin,310000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,11,2016
2016-07-03,"21 THE HAWTHORNS, KILBROGAN, BANDON",None,Cork,215000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,7,2016
2015-09-24,"COOLABOGHLAN, CLONASLEE, LAOIS",None,Laois,45000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,9,2015
2015-05-18,"3 Pleasants Street, Dublin 8",Dublin 8,Dublin,882500.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2015
2010-06-24,"62 Thorn Chase, Rush",None,Dublin,193000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2010
2015-10-27,"15 STATION VIEW, KILTIMAGH, MAYO",None,Mayo,112500.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2015
2020-12-14,"MERIDIAN HEIGHTS, TIVOLI ESTATE, CORK",None,Cork,766008.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2021-07-07,"JOHNNY'S SPORTS, MUCKNO STREET, CASTLEBLANEY",None,Monaghan,20000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2021
2010-06-28,"5 Ardfinn Grove, Ardfinn, Strandhill Road  Sligo",None,Sligo,220264.31,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6,2010
2014-01-09,"10 ALANDALE CLOSE, ASHBOURNE AVENUE, SOUTH CIRCULAR ROAD",None,Limerick,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2014
2012-09-21,"Apartment 5, Courtney House, Appian Way",None,Dublin,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2012
2020-09-21,"SITE D TARA COURT, MILLTOWNPASS, CO WESTMEATH",None,Westmeath,259911.9,No,Yes,New Dwelling house /Apartment,None,9,2020
2014-03-03,"14 CONNEMARA WAY, WESTPORT RD, CLIFDEN",None,Galway,33929.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2014
2017-09-19,"MAYTOWN BALLYCOTTON, CO CORK",None,Cork,325000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2020-09-09,"HILLCREST, ENNISTYMON RD, LAHINCH",None,Clare,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2020
2021-03-15,"28 ERREW DR, LOUTH RYNN CASTLE, MOHILL",None,Leitrim,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2021
2018-02-11,"104 BROWNESHILL WOOD, BROWNESHILL ROAD, CO CARLOW",None,Carlow,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2018
2016-02-12,"34 Croftwell Square, School Road, Rathcoole",None,Dublin,308370.04,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2,2016
2015-08-10,"Kildallan, Ballyconnell",None,Cavan,55000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,8,2015
